Agent Name,Wins,Losses,Performance
Generation:,1,PlatVal,1
CRKJ,0,0,0,Weights:,0.363,-0.333,0.064,-0.291,0.502,0.192,-0.748,-0.656,0.47,0.671,-0.812,-0.467
YRAZ,0,0,0,Weights:,0.095,-0.424,-0.123,0.781,-0.502,-0.292,0.104,0.046,0.49,0.024,-0.128,-0.068
CSNF,0,0,0,Weights:,0.289,0.855,0.555,-0.338,0.061,0.358,0.62,-0.531,0.646,0.21,0.249,-0.259
PXMX,0,0,0,Weights:,0.057,-0.294,0.303,0.645,0.607,-0.802,0.295,0.165,-0.51,0.207,-0.64,-0.359
YCOD,0,0,0,Weights:,-0.666,-0.484,-0.743,0.146,-0.421,-0.216,0.324,0.315,0.055,-0.696,0.71,-0.062
WCPD,0,0,0,Weights:,0.764,-0.719,0.259,-0.316,-0.338,0.477,-0.155,-0.784,-0.372,-0.607,-0.825,0.319
YBXL,0,0,0,Weights:,0.341,-0.593,0.484,-0.445,0.764,-0.485,0.128,-0.011,0.289,0.748,0.484,-0.099
VATY,0,0,0,Weights:,-0.225,0.265,0.201,-0.462,0.568,0.888,0.348,0.552,-0.284,0.196,-0.643,0.373
TEXV,0,0,0,Weights:,-0.388,-0.082,-0.105,0.047,-0.327,-0.83,-0.649,-0.084,0.748,-0.87,0.372,-0.439
SRCO,0,0,0,Weights:,-0.826,0.16,-0.809,-0.85,-0.787,0.043,0.271,0.324,0.245,-0.501,0.658,-0.39
DSBV,0,0,0,Weights:,0.378,-0.521,0.741,0.397,0.352,0.755,0.453,-0.102,0.619,-0.521,0.121,-0.878
QSUN,0,0,0,Weights:,-0.548,-0.417,-0.048,0.753,0.691,0.49,-0.592,-0.679,0.301,0.027,-0.029,-0.4
ZOTV,0,0,0,Weights:,0.801,0.607,-0.276,0.674,0.202,-0.516,-0.758,0.498,-0.688,0.531,0.204,0.55
TQNC,0,0,0,Weights:,-0.477,0.828,0.582,0.265,0.398,0.059,0.586,-0.776,0.889,0.383,-0.551,0.871
WLRA,0,0,0,Weights:,-0.446,-0.862,0.437,-0.235,-0.366,-0.573,-0.337,-0.209,-0.12,0.845,-0.243,0.393
MXKF,0,0,0,Weights:,0.77,-0.647,0.214,0.846,0.149,-0.555,0.143,0.786,-0.384,-0.504,-0.116,-0.894
ZGMA,0,0,0,Weights:,0.57,0.753,0.217,0.648,-0.5,0.882,-0.801,0.341,0.531,-0.513,-0.703,0.175
JIXM,0,0,0,Weights:,-0.634,-0.748,-0.446,-0.343,-0.826,0.04,-0.66,0.298,0.507,-0.812,-0.805,-0.726
OLGN,0,0,0,Weights:,-0.205,0.433,-0.643,-0.449,0.758,0.151,0.119,0.104,-0.513,0.251,0.169,-0.075
BUSV,0,0,0,Weights:,0.143,-0.355,-0.253,-0.693,-0.356,0.74,-0.429,-0.521,-0.8,0.24,0.081,-0.272
