Agent Name,Wins,Losses,Performance
Generation:,317,Num Of Bots,59,PlatVal,1
Omeg^2^5--Omeg-Omeg#42,59,61,0.0,Weights:,0.45096404887499997,-0.03385540299999999,-0.031211027625000002,0.0141066095,-0.022919151125000002,-0.35442086093749997,-0.048151592,-0.1069624344375,0.39819483199999994,-0.124903761,-0.5516996713125,0.7197932655,0.0361634375,-0.01002625
Omeg^2^7,75,45,0.0,Weights:,0.42746,-0.07388,-0.05524,-0.03037,-0.04565,-0.35681,-0.07515,-0.09061,0.43353,-0.11278,-0.59087,0.76164,0.01664,0.00206
Omeg-Lion-Omeg^2^5-#50,78,42,0.0,Weights:,0.47001717387499997,-0.0211507155,-0.013742277625,0.011784422,-0.035471963625,-0.3355458609375,-0.041867842,-0.1153299344375,0.4075545195,-0.1064759485,-0.5597256088125,0.720272703,0.02758,-0.017523749999999998
Omeg^2^5,71,49,0.0,Weights:,0.43465,-0.06824,-0.06044,0.00337,-0.03182,-0.37661,-0.04657,-0.11278,0.37794,-0.14805,-0.54784,0.72097,0.04143,0.02051
Acnd,6,114,0.0,Weights:,0.91708916,-0.010288565,0.023143473,0.003357603,-0.045208527,-0.291372468,0.012108953,-0.14727149,0.456158875,-0.156368715,-1.150550508,0.717262457,0.0,0.0
Omeg-Acnd-Lion-Omeg#87,50,70,1.0,Weights:,0.472539633,-0.029103487000000004,-0.007456298000000001,-0.003876062000000001,-0.033548792,-0.32724188125,-0.036936368,-0.10603786274999999,0.4219152655,-0.108309419,-0.5578099352500001,0.7195349995,0.011365312499999999,0.003125625000000001
Omeg-Acnd-Omeg^0#0,59,61,0.0,Weights:,0.48518981650000004,-0.0192067435,-0.011283149000000001,0.0036419689999999992,-0.040774396000000004,-0.321225940625,-0.029398184,-0.11298393137499999,0.41010763275,-0.0971247095,-0.5577099676250001,0.7203874997499999,0.011102656249999999,-0.0236471875
Omeg^0^4,49,71,1.0,Weights:,0.52799,-0.01726,0.00804,0.01698,-0.08048,-0.28622,-0.05595,-0.1321,0.44033,-0.03681,-0.58314,0.71751,0.01342,-0.02313
Omeg-Omeg^0-Om#6,65,55,0.0,Weights:,0.47329995412500003,-0.015374185875000002,-0.01423328725,0.011410492250000001,-0.032981099,-0.33731398515625,-0.056354546,-0.09719348284374998,0.42142940818749997,-0.09548617737500001,-0.54399749190625,0.7158293749375,0.0221031640625,-0.012586796874999999
Omeg^2^5-OmX2#6,69,51,1.0,Weights:,0.44627249999999996,-0.02146625,-0.024875,0.00674625,-0.01462625,-0.36274,-0.030645,-0.11138,0.38508375,-0.13322375,-0.54762875,0.72076775,0.03338125,-0.01628
Omeg^2^5--Omeg^2^5#11,70,50,0.0,Weights:,0.44046124999999997,-0.044853124999999994,-0.0426575,0.005058125,-0.023223125,-0.369675,-0.0386075,-0.11208000000000001,0.381511875,-0.140636875,-0.547734375,0.7208688750000001,0.037405625,0.0021150000000000006
Omeg^2-Omeg^2^5-#99,74,46,0.0,Weights:,0.44261125,-0.031668125,-0.025562500000000002,0.003613125,-0.038433125,-0.34798,-0.0577675,-0.094825,0.389571875,-0.131046875,-0.556694375,0.721803875,0.037260625000000006,-0.00702
Omeg-Omeg-Lion#20,65,55,0.0,Weights:,0.46146684775,-0.022857680999999998,-0.019764555250000003,0.023155094,-0.02261517725,-0.33916672187499997,-0.057695684,-0.101844868875,0.41487778899999994,-0.10917064700000001,-0.5556649676250001,0.7187176559999999,0.03492125,-0.0221675
Omeg^0-Omeg^2^5^#6,82,38,0.0,Weights:,0.46702,-0.023695,-0.01885,-0.008915,-0.04167,-0.36658999999999997,-0.027680000000000003,-0.11979000000000001,0.37258,-0.140335,-0.54195,0.717095,0.01289,-0.02874
Omeg^5,84,36,0.0,Weights:,0.48368,-0.02304,0.0048,-0.01105,-0.05934,-0.34963,-0.08347,-0.07306,0.40175,-0.11736,-0.58319,0.70198,0.07981,0.00213
Omeg^0,62,58,1.0,Weights:,0.49784,-0.00931,-0.01511,0.01116,-0.048,-0.31521,-0.02186,-0.11993,0.3983,-0.08594,-0.55761,0.72124,0.01084,-0.05042
Pr1D,54,66,1.0,Weights:,0.48393,-0.0370925,-0.03515,0.0109875,-0.0227425,-0.350185,-0.0771,-0.07662,0.4209825,-0.1094175,-0.5335175,0.719145,0.0159975,-0.01311
Omeg^2,73,47,0.0,Weights:,0.43895,-0.04187,-0.02625,0.00048,-0.06224,-0.33322,-0.08489,-0.07827,0.39406,-0.12887,-0.56576,0.72284,0.04114,0.00224
OmX2-Lion-Omeg#88,41,79,0.0,Weights:,0.463076025625,0.0016217350000000009,0.009436580625,0.0063114849999999995,-0.019093724375,-0.32915946093750004,-0.01495296,-0.1190218596875,0.41693212874999996,-0.13143443,-0.5576605440625,0.72432642125,0.01713171875,-0.0258740625
Omeg-Acnd-G3Dy#91,79,41,1.0,Weights:,0.47259125,-0.034417500000000004,-0.01852625,-0.007465000000000001,-0.03132125,-0.33865125,-0.054009999999999996,-0.0903475,0.40763625000000003,-0.08763750000000001,-0.5522100000000001,0.71452625,0.015153749999999999,0.004167500000000001
Omeg^0-Om-Omeg-Lion#82,74,46,0.0,Weights:,0.480390923875,-0.0222650905,-0.010729777624999999,0.003953797,-0.048993838624999994,-0.3374708609375,-0.040385342000000005,-0.1195349344375,0.40130264449999997,-0.1100315735,-0.5568862338125,0.718436328,0.017334375,-0.02375375
OmX2,67,53,1.0,Weights:,0.457895,0.0253075,0.01069,0.0101225,0.0025675,-0.34887,-0.01472,-0.10998,0.3922275,-0.1183975,-0.5474175,0.7205655,0.0253325,-0.05307
