Agent Name,Wins,Losses,Performance
Generation:,100,PlatVal,0.02945583274717382
Raise,70,76,0,Weights:,0.7,0,0,0,0,0,0,0,-0.7,-0.8,0.1,0.3
RUOZ-AXNS-RUOZ-AXNS#67^1^6,80,66,0,Weights:,0.1870558757334948,-0.034561884701251946,-0.23534716628491872,-0.11036774687469006,-0.07471897624433041,-0.27381916731595995,-0.05712386712431906,0.06562804996967316,0.4846456374973059,-0.21817755699157712,-0.5325693403184414,0.5826933494955302
RUOZ-AXNS-RUOZ-AXNS#67^1^7,70,76,1.0,Weights:,0.16705587573349479,-0.05456188470125195,-0.2153471662849187,-0.09036774687469007,-0.024718976244330414,-0.18381916731595999,-0.09712386712431906,0.09562804996967315,0.49464563749730583,-0.13817755699157713,-0.44256934031844136,0.5226933494955301
RUOZ-AXNS-RUOZ-AXNS#96^1^9,84,62,0,Weights:,0.1685376726277173,-0.02634384460747239,-0.2245988578163087,-0.11049926711246372,-0.11347146576270463,-0.18766529016196734,-0.08064898755401373,0.07340160802006722,0.507111378069967,-0.19860662221908565,-0.4364835652336478,0.5413375053741039
FSFN,35,111,0,Weights:,0.37,-0.21,-0.28,0.01,0.37,-0.74,0.26,0.74,0.86,0.64,0.12,0.38
RUOZ-AXNS-RUOZ-AXNS#67^1^4,103,43,0,Weights:,0.1170558757334948,-0.034561884701251946,-0.27534716628491873,-0.020367746874690063,-0.004718976244330417,-0.22381916731595997,-0.017123867124319056,0.13562804996967315,0.5746456374973059,-0.19817755699157713,-0.49256934031844135,0.5126933494955301
WNCQ,55,91,0,Weights:,0.24,0.47,-0.14,0.03,0.04,-0.21,0.83,0.4,-0.8,0.55,-0.2,-0.88
RUOZ-AXNS-RUOZ-AXNS#45,81,65,0,Weights:,0.1390484929736704,-0.08592185642570255,-0.21100746837444595,-0.08993095182813705,-0.0034053054172545763,-0.21151881519705062,-0.04607696430757641,0.0757946541160345,0.5449011741299182,-0.18276849180459973,-0.47630020307376975,0.5632610128354282
RUOZ-AXNS-RUOZ-AXNS#67^1^4^9^6,111,35,0,Weights:,0.1070558757334948,0.06543811529874806,-0.31534716628491877,0.039632253125309935,0.035281023755669584,-0.28381916731595996,0.06287613287568095,0.23562804996967313,0.5746456374973059,-0.25817755699157713,-0.5525693403184414,0.44269334949553013
RUOZ-AXNS-RUOZ-AXNS#28^5,49,97,0,Weights:,0.1370558757334948,-0.10456188470125197,-0.22534716628491872,-0.13036774687469008,-0.07971897624433041,-0.25381916731596,-0.062123867124319054,0.05562804996967316,0.5546456374973059,-0.18317755699157715,-0.48756934031844135,0.5326933494955302
EVRG,6,140,0,Weights:,-0.57,-0.28,0.22,0.46,-0.19,-0.1,-0.2,0.37,0.12,0.16,-0.31,-0.39
HRBZ,5,141,0,Weights:,-0.46,0.86,-0.02,0.41,0.79,0.63,0.71,-0.53,0.55,-0.04,-0.48,0.78
RUOZ-AXNS-RUOZ-AXNS#85^8^9,81,65,0,Weights:,0.1020558757334948,-0.03456188470125193,-0.24034716628491873,-0.07536774687469007,0.06528102375566959,-0.27881916731595996,-0.04212386712431906,0.09062804996967316,0.6096456374973059,-0.13817755699157713,-0.43256934031844135,0.5576933494955302
NNBQ,8,138,0,Weights:,-0.24,0.4,0.18,0.53,-0.55,-0.04,-0.76,0.43,-0.08,0.37,-0.84,-0.46
RUOZ-AXNS-RUOZ-AXNS#59,83,63,1.0,Weights:,0.14279677418060605,-0.07045286465436218,-0.2199730120506137,-0.08543350699357688,-0.06409522100351753,-0.20574222873896364,-0.08388642733916639,0.07451482899487019,0.5308785077836364,-0.1733920896053314,-0.49452645277604457,0.537015427434817
RUOZ-AXNS-RUOZ-AXNS#58,83,63,1.0,Weights:,0.11992632495705041,-0.08750737467780706,-0.2201600891677662,-0.06165062693413348,-0.005657098623923966,-0.2272806980274618,-0.04175514723174272,0.08382143948227166,0.5377620726404712,-0.18953482329845425,-0.476047896547243,0.5623543884651736
RUOZ-AXNS-RUOZ-AXNS#56,83,63,1.0,Weights:,0.1508058757334948,-0.08581188470125195,-0.2453471662849187,-0.07661774687469006,-0.05346897624433042,-0.21756916731595996,-0.07462386712431905,0.08812804996967316,0.5233956374973059,-0.18317755699157712,-0.48506934031844134,0.5451933494955301
RUOZ-AXNS-RUOZ-AXNS#55,95,51,0,Weights:,0.15705587573349478,-0.09456188470125196,-0.2353471662849187,-0.09536774687469007,-0.055968976244330414,-0.22631916731595997,-0.08837386712431905,0.09062804996967316,0.5146456374973059,-0.19192755699157713,-0.4938193403184413,0.5551933494955301
RUOZ-AXNS-RUOZ-AXNS#53^4,72,74,1.0,Weights:,0.12159401141107089,-0.09008766502141949,-0.2597219938784837,-0.12634563960134984,-0.005443872883915915,-0.18172655254602438,-0.07096599653363227,0.13220447957515719,0.6057743269950152,-0.14851878643035885,-0.4540860445797443,0.5569668304175139
FTXH,2,144,0,Weights:,0.57,0.79,0.06,0.18,0.72,0.42,0.81,-0.06,-0.1,0.48,-0.47,-0.75
RUOZ-AXNS-RUOZ-AXNS#67^1^4^0,84,62,0,Weights:,0.09705587573349479,-0.08456188470125195,-0.28534716628491874,-0.0003677468746900621,-0.04471897624433042,-0.18381916731595996,-0.05712386712431906,0.09562804996967314,0.5346456374973059,-0.18817755699157712,-0.5025693403184414,0.4926933494955301
RUOZ-AXNS-RUOZ-AXNS#67^1^4^9,97,49,0,Weights:,0.1270558757334948,0.015438115298748056,-0.29534716628491875,0.01963225312530994,0.035281023755669584,-0.24381916731595996,0.03287613287568095,0.18562804996967314,0.5546456374973059,-0.22817755699157713,-0.5325693403184414,0.4826933494955301
PSMX,35,111,0,Weights:,0.3,0.07,-0.55,-0.12,-0.51,-0.24,-0.61,0.86,0.69,-0.08,-0.19,0.29
RUOZ-AXNS-RUOZ-AXNS#28,86,60,1.0,Weights:,0.1470558757334948,-0.11456188470125196,-0.22534716628491872,-0.09036774687469007,-0.049718976244330415,-0.23381916731595997,-0.09212386712431905,0.08562804996967316,0.5046456374973058,-0.20317755699157714,-0.5075693403184414,0.5526933494955302
RUOZ-AXNS-RUOZ-AXNS#24,79,67,1.0,Weights:,0.16735458090901378,-0.08708066284656521,-0.2228174923360347,-0.0865866594016552,-0.03216786846518518,-0.23440179765224461,-0.05635318130254745,0.1123771870136261,0.596333434432745,-0.17805639028549192,-0.4793041834235191,0.5552722515165807
RUOZ-AXNS-RUOZ-AXNS#25,79,67,1.0,Weights:,0.1425863732583821,-0.09427038617432115,-0.240347404833883,-0.06252830429002643,-0.04487795269116761,-0.21594878964126113,-0.07838946547359227,0.12426671698689461,0.555690101440996,-0.19915157079696652,-0.46195842768996953,0.5161652136780321
RUOZ-AXNS-RUOZ-AXNS#22,83,63,1.0,Weights:,0.1385376726277173,-0.11634384460747241,-0.20459885781630868,-0.10049926711246372,-0.038471465762704625,-0.20766529016196733,-0.09564898755401371,0.09340160802006722,0.527111378069967,-0.21360662221908566,-0.4914835652336478,0.5613375053741039
RUOZ-AXNS-RUOZ-AXNS#23,79,67,0,Weights:,0.14370913662947718,-0.08727053735405205,-0.222026943443343,-0.08198662987910212,-0.02121307003311814,-0.21027237441390756,-0.06882583303377031,0.10219829179346562,0.5525713452976198,-0.19197799086570738,-0.4624633033387363,0.5378903970587998
RUOZ-AXNS-RUOZ-AXNS#20,88,58,1.0,Weights:,0.1220558757334948,-0.10956188470125196,-0.2653471662849187,-0.03536774687469006,-0.05471897624433042,-0.19881916731595997,-0.062123867124319054,0.07562804996967315,0.5196456374973059,-0.18317755699157712,-0.49756934031844136,0.5126933494955301
RUOZ-AXNS-RUOZ-AXNS#21,88,58,1.0,Weights:,0.1195558757334948,-0.07456188470125194,-0.2528471662849187,-0.045367746874690064,-0.014718976244330415,-0.21631916731595996,-0.029623867124319057,0.09062804996967315,0.5371456374973058,-0.18817755699157712,-0.49506934031844135,0.5351933494955301
RUOZ-AXNS-RUOZ-AXNS#13,88,58,0,Weights:,0.13817860034527263,-0.0647846296895295,-0.25556612772634246,-0.06913418690441177,-0.02612553743412719,-0.20898743267171088,-0.04256450717803089,0.08034974472597241,0.5496413550688886,-0.16104369014501568,-0.49930861843284213,0.5565863689803519
RUOZ-AXNS-RUOZ-AXNS#8,74,72,0,Weights:,0.13326508594676856,-0.09157302431762215,-0.21830845469608895,-0.0784169481880963,-0.009262423459440478,-0.21844167120754723,-0.03289172802120446,0.0714594416320324,0.540349759105593,-0.18073257267475124,-0.4896322271600365,0.5669064452312887
RUOZ-AXNS-RUOZ-AXNS#5,78,68,0,Weights:,0.1283058757334948,-0.10331188470125197,-0.2553471662849187,-0.04411774687469006,-0.049718976244330415,-0.20756916731595998,-0.06337386712431906,0.07812804996967315,0.5208956374973059,-0.18442755699157712,-0.4938193403184413,0.5226933494955301
RUOZ-AXNS-RUOZ-AXNS#2,80,66,0,Weights:,0.16180132495705044,-0.05500737467780706,-0.2282850891677662,-0.09790062693413347,-0.06253209862392396,-0.2466556980274618,-0.05550514723174273,0.07507143948227167,0.5071370726404711,-0.19390982329845424,-0.513547896547243,0.5629793884651736
RUOZ-AXNS-RUOZ-AXNS#1,91,55,0,Weights:,0.12680132495705043,-0.05500737467780706,-0.2482850891677662,-0.05290062693413347,-0.02753209862392397,-0.22165569802746182,-0.03550514723174272,0.11007143948227166,0.5521370726404712,-0.18390982329845426,-0.49354789654724296,0.5279793884651736
RUOZ-AXNS-RUOZ-AXNS#0,77,69,1.0,Weights:,0.16066077793831943,-0.07861433553975072,-0.20377468609833155,-0.1012807498977054,-0.017857295289868503,-0.20560289379674945,-0.06103852341184392,0.10497827458195388,0.5694306773284916,-0.19536143377423282,-0.459623980729375,0.5484723905043212
RUOZ-AXNS-RUOZ-AXNS#81,70,76,0,Weights:,0.1345558757334948,-0.11456188470125195,-0.2278471662849187,-0.08036774687469006,-0.03721897624433042,-0.22131916731595996,-0.06712386712431906,0.06562804996967316,0.5021456374973059,-0.19067755699157712,-0.5025693403184414,0.5551933494955301
RUOZ-AXNS-RUOZ-AXNS#82,86,60,0,Weights:,0.16705587573349479,-0.07456188470125195,-0.2453471662849187,-0.10036774687469006,-0.06221897624433041,-0.21881916731595996,-0.08462386712431905,0.09562804996967317,0.5246456374973059,-0.18067755699157712,-0.48006934031844134,0.5576933494955302
RUOZ-AXNS-RUOZ-AXNS#85,94,52,1.0,Weights:,0.17932494357228285,-0.06232477486133572,-0.2425345800817012,-0.09835669323801995,-0.05508142456412316,-0.21777285993099216,-0.05904493182897566,0.10391626477241517,0.5602099822461606,-0.173348171710968,-0.4633276924490928,0.554830089956522
RUOZ-AXNS-RUOZ-AXNS#88,84,62,0,Weights:,0.1345558757334948,-0.09706188470125196,-0.2453471662849187,-0.052867746874690064,-0.04471897624433042,-0.21631916731595996,-0.06462386712431906,0.08062804996967315,0.5221456374973059,-0.18567755699157712,-0.49006934031844135,0.5326933494955302
RUOZ-AXNS-RUOZ-AXNS#38,90,56,1.0,Weights:,0.1222076936066151,-0.11298599064350126,-0.26027531370520585,-0.025165367573499686,0.004956877380609501,-0.21962605178356176,-0.07550020784139631,0.11051641583442687,0.5636077640950681,-0.18092351436614987,-0.4683976754546165,0.5133838428556919
RUOZ-AXNS-RUOZ-AXNS#35,83,63,1.0,Weights:,0.1220558757334948,-0.11456188470125195,-0.2303471662849187,-0.07036774687469007,-0.024718976244330414,-0.20881916731595998,-0.04212386712431906,0.04562804996967316,0.49964563749730584,-0.1781775569915771,-0.49756934031844136,0.5576933494955302
RUOZ-AXNS-RUOZ-AXNS#37,81,65,1.0,Weights:,0.13227542395005007,-0.06078224503435191,-0.21069161024643102,-0.07095720631768929,0.0033653460745699595,-0.22798136896453802,-0.02360593687277286,0.1014840509928763,0.5597376561979763,-0.18248820990324016,-0.4710719465045258,0.5502403739956208
RUOZ-AXNS-RUOZ-AXNS#36,88,58,0,Weights:,0.1617053511977429,-0.0828536829934455,-0.23623670431959903,-0.05862703494203743,-0.010191160879912798,-0.24934687467059125,-0.049022553813410905,0.12331658756826072,0.5868452556262491,-0.2195291125029325,-0.4919531016505788,0.5353003164968686
